Loan Status,Current Loan Amount,Credit Score,Years in current job,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,DTI Ratio,dti_ratio,Term_Long Term,Term_Short Term,Home Ownership_Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_BusinessLoan,Purpose_CarPurchase,Purpose_DebtConsolidation,Purpose_EducationalExpenses,Purpose_HomeImprovements,Purpose_HomePurchase,Purpose_MajorPurchase,Purpose_MedicalBills,Purpose_Moving,Purpose_Other,Purpose_RenewableEnergyPurchase,Purpose_Vacation,Purpose_Wedding
0,0,738.0,0.5,3.34,33.85,6,0,8300,13111,0.0,0,13.1,13.076607947562474,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,669.0,2.0,2.84,5.0,21,1,3741,6494,1.0,0,15.9,15.900639876177353,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,733.0,1.0,2.8,8.0,15,0,5478,17502,0.0,0,17.3,17.297592251551734,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,732.0,9.0,2.67,30.18,12,0,29774,40564,0.0,0,16.26,16.26101736494419,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,726.0,0.5,2.93,31.13,7,0,3559,15959,0.0,0,22.0,21.982995901890025,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,686.0,1.0,2.49,29.0,8,0,4587,6487,0.0,0,21.6,21.6129402317311,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,744.0,10.0,3.66,20.64,18,0,37532,54394,0.0,0,22.1,22.102146310453854,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,734.0,1.0,2.48,35.75,18,0,8287,12949,0.0,0,24.7,24.693975903614458,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,700.0,10.0,2.75,40.3,4,0,1694,2582,0.0,0,2.7800000000000002,2.7811325818572192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,726.0,10.0,2.73,70.81,20,0,13040,27337,0.0,0,26.1,26.104748242045105,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,744.0,6.0,2.33,-12.72,10,0,14984,23523,0.0,0,16.6,16.604735109884277,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,730.0,8.0,2.69,40.9,13,0,31515,45086,0.0,0,17.4,17.40505307992643,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,724.0,1.0,2.64,54.0,15,0,13236,33940,0.0,0,21.9,21.902391516069688,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,681.0,10.0,3.11,61.0,15,0,16525,23341,0.0,0,22.3,22.29705891786138,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,713.0,7.0,2.5,32.0,9,0,6979,7464,0.0,0,10.4,10.403094462540716,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,702.0,10.0,2.87,45.0,14,0,9173,22266,0.0,0,14.1,14.100852169268494,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,676.0,10.0,3.6,11.0,14,0,32494,42365,0.0,0,25.0,24.997630406622225,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,671.0,10.0,3.04,24.11,15,0,124977,203215,0.0,0,28.7,28.695850606625335,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,738.0,8.0,2.86,58.17,9,0,18152,23667,0.0,0,20.0,20.00836533708506,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,705.0,6.0,2.86,31.42,18,0,14700,26972,0.0,0,24.68,24.682087925396633,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,750.0,5.0,2.67,36.64,8,0,27637,55163,0.0,0,7.84,7.842201922388914,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,744.0,4.0,2.94,24.91,16,0,47283,56627,0.0,0,24.18,24.18615583499824,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,730.0,5.0,3.16,37.21,8,0,24655,29074,0.0,0,14.25,14.253246753246755,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,28252,713.0,6.0,2.35,8.0,9,1,7361,15240,1.0,0,16.7,16.697720515361745,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,739.0,4.0,2.8,6.85,22,0,9998,11832,0.0,0,17.2,17.209363148947297,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,20739,632.0,1.0,2.35,11.51,24,0,32079,36044,0.0,0,28.6,28.600175381917204,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,746.0,1.0,3.09,56.72,20,0,77346,134984,0.0,0,21.4,21.403571066247338,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,705.0,10.0,2.83,20.0,9,0,53567,75129,0.0,0,13.8,13.798103736754044,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,734.0,0.5,3.14,72.0,12,0,12087,40290,0.0,0,27.9,27.903046945133863,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,716.0,0.5,2.77,28.0,4,1,4618,6496,0.0,1,14.4,14.397649363369244,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,726.0,9.0,3.4,32.33,10,1,7944,19376,1.0,0,14.7,14.711945318433331,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,731.0,6.0,2.32,33.0,12,0,6268,14889,0.0,0,28.9,28.88770725576449,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,743.0,1.0,2.81,47.0,19,0,3155,11601,0.0,0,18.1,18.115152115746707,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,7416,714.0,10.0,2.66,65.0,6,0,6344,12464,0.0,0,17.8,17.787794729542302,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,733.0,10.0,2.77,68.3,14,0,5461,19786,0.0,0,26.9,26.91205164647219,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,746.0,7.0,2.31,59.62,17,0,11737,49732,0.0,0,16.1,16.09103078982597,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,751.0,10.0,2.9699999999999998,16.12,15,0,2897,67379,0.0,0,20.5,20.492470492470495,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,750.0,10.0,3.4,3.0,22,0,3545,58108,0.0,0,20.1,20.100914796734624,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,739.0,2.0,3.04,28.0,8,0,2081,12848,0.0,0,20.47,20.46228710462287,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,729.0,4.0,2.37,43.5,4,0,8052,20334,0.0,0,24.7,24.70351309017677,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,745.0,6.0,3.07,19.54,6,0,20059,39880,0.0,0,16.9,16.91466747646523,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,722.0,3.0,2.7,59.31,9,1,10984,13494,1.0,0,21.4,21.39188236479001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,741.0,6.0,2.54,41.12,15,0,15978,34659,0.0,0,25.3,25.300668151447663,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,745.0,4.0,2.71,64.88,13,0,23137,43737,0.0,0,14.3,14.296497584541063,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,24372,712.0,6.0,1.8900000000000001,14.88,10,0,25319,31375,0.0,0,23.9,23.897680669153594,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,733.0,2.0,2.3,62.24,7,0,14285,19703,0.0,0,9.98,9.98,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,695.0,1.0,2.71,21.96,15,0,28094,39402,0.0,0,19.1,19.103875522259038,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,729.0,7.0,3.65,62.0,10,0,23583,42493,0.0,0,26.2,26.191280237456233,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,732.0,1.0,2.69,19.0,11,0,21011,26199,0.0,0,28.4,28.40532860606376,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,28599,677.0,10.0,3.14,73.0,8,0,22596,31252,0.0,0,18.1,18.1013431013431,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,739.0,6.0,3.27,13.0,7,0,8131,20077,0.0,0,22.3,22.311245169195963,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,721.0,8.0,2.7199999999999998,54.02,13,0,15941,38137,0.0,0,35.5,35.49100702125613,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,704.0,3.0,3.2800000000000002,39.23,12,1,8084,36413,1.0,0,30.7,30.69090909090909,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,744.0,9.0,3.21,27.0,7,0,4702,19510,0.0,0,26.1,26.093685513825836,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,739.0,10.0,2.71,18.0,8,0,10970,12861,0.0,0,20.6,20.596923703779158,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,727.0,10.0,2.77,22.0,13,0,11000,25288,0.0,0,19.4,19.404637832204273,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,742.0,2.0,3.45,4.24,9,0,13243,39532,0.0,0,26.7,26.691109074243812,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,750.0,2.0,2.64,8.58,12,0,15283,46594,0.0,0,14.7,14.70760805789165,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,678.0,8.0,2.92,29.0,5,0,5029,6232,0.0,0,6.6,6.59518511025693,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,724.0,2.0,2.1,62.81,6,0,5404,11773,0.0,0,10.6,10.612030470186498,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,748.0,5.0,2.5700000000000003,47.79,7,0,1795,11151,0.0,0,16.9,16.888028850382618,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,716.0,10.0,3.58,42.67,22,0,27921,57927,0.0,0,22.5,22.4970264504314,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,723.0,5.0,2.91,17.36,13,1,9883,18002,1.0,0,30.7,30.693069306930692,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,727.0,10.0,2.88,59.0,9,0,34524,44261,0.0,0,28.1,28.103194760058813,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,735.0,3.0,2.75,27.0,10,0,5129,7183,0.0,0,30.5,30.520671652321152,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,702.0,10.0,3.37,61.0,20,0,35417,38539,0.0,0,22.6,22.60221857354531,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,746.0,10.0,3.37,34.0,8,0,4396,11567,0.0,0,2.08,2.0796166980987816,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,744.0,10.0,3.12,16.0,18,0,7588,17772,0.0,0,16.6,16.594641313742436,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,729.0,8.0,2.94,26.0,4,0,3934,5709,0.0,0,3.31,3.3089520357304685,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,689.0,10.0,3.24,24.0,13,1,14045,20297,0.0,1,19.2,19.196300544880987,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,740.0,1.0,2.75,42.0,8,0,10786,13618,0.0,0,15.2,15.19310904903279,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,668.0,2.0,3.04,2.0,11,0,5966,22098,0.0,0,13.4,13.399107233438166,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,742.0,5.0,3.13,6.24,18,0,12108,53576,0.0,0,16.16,16.15846668806456,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,710.0,7.0,3.48,46.0,11,0,9458,10736,0.0,0,31.2,31.20792947918238,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,732.0,7.0,2.74,15.0,17,0,11973,24536,0.0,0,20.8,20.810253068317586,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,745.0,1.0,1.79,-0.54,10,0,5943,21851,0.0,0,4.18,4.191640535069265,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,706.0,5.0,2.8200000000000003,13.3,14,0,44509,82578,0.0,0,23.6,23.598260181890073,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,727.0,4.0,3.24,30.1,18,0,33331,70615,0.0,0,24.8,24.80091578737806,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,725.0,10.0,3.31,68.0,6,0,1377,9908,0.0,0,11.2,11.204481792717088,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,5084,729.0,6.0,1.97,31.0,9,0,4451,6604,0.0,0,31.1,31.099318358570844,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,747.0,5.0,3.04,32.48,13,0,75592,89037,0.0,0,11.7,11.698521628468464,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,722.0,1.0,2.29,36.0,10,0,2356,3296,0.0,0,13.2,13.194444444444445,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,733.0,10.0,2.75,69.0,3,0,13322,13580,0.0,0,8.34,8.349423367948651,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,696.0,8.0,2.67,46.0,8,0,8002,12865,0.0,0,13.0,13.009425195805125,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,737.0,1.0,3.19,50.61,16,0,12764,36160,0.0,0,16.16,16.159002704927673,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,748.0,5.0,3.08,34.26,15,0,28927,52981,0.0,0,18.6,18.599324141489785,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,748.0,10.0,3.2800000000000002,17.54,9,0,19539,91731,0.0,0,13.24,13.24093143518588,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,728.0,1.0,2.46,24.0,23,1,2032,9632,0.0,1,27.9,27.895595432300162,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10044,670.0,1.0,1.5,11.0,9,0,1769,4524,0.0,0,27.7,27.677756575126526,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,740.0,10.0,2.86,7.0,8,0,11730,14811,0.0,0,9.44,9.44370800383965,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,720.0,1.0,3.14,31.99,7,0,23537,30487,0.0,0,16.05,16.057347670250895,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,746.0,3.0,2.24,4.45,8,0,14712,20809,0.0,0,11.2,11.204894091672225,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,741.0,5.0,2.79,49.3,7,0,14143,18488,0.0,0,23.2,23.189198053900398,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,671.0,2.0,3.09,76.0,9,0,4331,10462,0.0,0,6.72,6.73228346456693,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,8170,735.0,4.0,2.73,50.0,17,0,14744,25509,0.0,0,26.7,26.687557122339733,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,734.0,4.0,3.03,39.23,9,0,7451,16413,0.0,0,21.4,21.3951634645817,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,743.0,6.0,2.5700000000000003,28.01,9,0,26391,36352,0.0,0,8.81,8.81673201411965,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10023,735.0,3.0,2.17,34.32,12,0,11014,19460,0.0,0,15.9,15.899431307991618,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,709.0,10.0,3.06,31.0,16,0,23350,29822,0.0,0,25.0,24.992420547566006,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,699.0,8.0,2.8,18.0,11,0,11719,11204,0.0,0,27.6,27.599888754982853,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,700.0,0.5,2.22,60.0,7,0,2023,9194,0.0,0,10.1,10.111307604285862,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,744.0,10.0,2.71,30.0,14,0,4995,21717,0.0,0,13.3,13.29849012775842,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,734.0,1.0,2.68,23.77,13,0,20058,27780,0.0,0,9.42,9.42366564621323,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,743.0,10.0,3.65,5.0,13,0,7138,8300,0.0,0,14.9,14.89534856158593,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,709.0,10.0,2.94,53.0,6,0,26363,31801,0.0,0,10.71,10.71792631425659,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,717.0,2.0,2.48,36.0,23,0,14679,29358,0.0,0,17.6,17.599596570852245,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,745.0,4.0,2.47,44.91,9,1,8254,25011,1.0,0,4.82,4.811894570849291,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,729.0,4.0,3.24,10.0,22,0,25308,100430,0.0,0,28.4,28.40909090909091,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,723.0,7.0,2.75,55.0,17,1,11539,22536,1.0,0,21.2,21.206096752816432,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,686.0,5.0,2.6,59.65,8,1,14014,14056,0.0,0,18.8,18.802311677959345,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,34689,660.0,2.0,2.75,54.0,6,0,26323,33320,0.0,0,11.9,11.89824786076023,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,732.0,3.0,2.87,11.0,20,0,14677,19648,0.0,0,26.8,26.792630507753763,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,702.0,1.0,3.13,13.0,12,0,3892,11447,0.0,0,12.0,11.999604625877236,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,738.0,10.0,2.94,28.0,7,0,9699,10922,0.0,0,21.0,21.00374145271578,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,741.0,5.0,3.04,40.45,5,0,3401,41473,0.0,0,6.19,6.187293426367976,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,693.0,2.0,2.92,58.0,10,0,0,0,0.0,0,19.5,19.48744695479007,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,747.0,10.0,2.77,37.83,9,0,9281,14707,0.0,0,25.8,25.798358856426066,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,14655,722.0,10.0,3.33,73.0,13,0,16833,36995,0.0,0,31.3,31.30282205000731,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,739.0,10.0,3.5,17.0,29,0,10705,54339,0.0,0,12.0,12.00285782329126,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,730.0,10.0,3.33,25.42,8,0,32677,35596,0.0,0,9.65,9.65476308240182,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,736.0,10.0,2.5700000000000003,22.0,8,0,7010,23057,0.0,0,26.1,26.08695652173913,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,742.0,1.0,2.62,25.92,3,0,3515,4916,0.0,0,7.75,7.754189295152907,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,720.0,5.0,1.76,42.7,16,0,9079,23461,0.0,0,22.7,22.69901744535793,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,729.0,10.0,3.09,41.92,15,0,29604,50605,0.0,0,28.5,28.495815749946356,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,746.0,5.0,2.94,70.21,10,0,25346,30318,0.0,0,14.9,14.899739232083444,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,739.0,3.0,3.16,19.0,12,0,18852,47970,0.0,0,18.8,18.80054698183239,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,8232,746.0,8.0,2.62,30.0,7,0,4735,19172,0.0,0,11.5,11.491365777080063,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,747.0,1.0,2.35,72.62,6,0,5385,13364,0.0,0,8.95,8.938271604938272,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,741.0,7.0,2.84,63.88,7,1,6550,16015,1.0,0,19.4,19.40010167768175,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,744.0,1.0,2.46,47.71,10,0,5128,7975,0.0,0,11.0,11.008579049816163,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,747.0,5.0,2.6,40.56,8,0,6585,24851,0.0,0,11.8,11.800968736239541,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,743.0,10.0,3.25,49.0,8,0,3369,11048,0.0,0,13.92,13.911833753586645,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,665.0,10.0,3.35,63.0,6,0,23004,24291,0.0,0,18.31,18.313145905100566,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,707.0,4.0,3.26,19.53,20,0,34155,109473,0.0,0,15.4,15.400405776345627,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,731.0,7.0,2.16,8.67,10,0,14712,15422,0.0,0,30.6,30.60652625870017,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,739.0,6.0,2.48,72.95,6,0,12010,20886,0.0,0,6.55,6.554230083641849,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,737.0,7.0,2.94,45.0,12,0,5743,16744,0.0,0,14.2,14.205895971600555,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,740.0,8.0,2.87,34.52,11,0,4991,21890,0.0,0,16.77,16.760160274756725,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,731.0,3.0,2.55,6.0,19,0,50221,87798,0.0,0,21.97,21.964122833688048,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,651.0,7.0,2.5300000000000002,15.0,12,0,10276,14829,0.0,0,9.89,9.888260925838042,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,744.0,1.0,2.73,11.88,12,0,28430,55311,0.0,0,11.3,11.302425769756015,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,746.0,10.0,3.05,12.0,12,0,14159,31188,0.0,0,10.9,10.895162434387858,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,650.0,1.0,2.75,6.75,13,0,15705,25250,0.0,0,23.1,23.107490562288895,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,20525,739.0,7.0,2.69,-1.06,22,0,54151,115707,0.0,0,23.5,23.498011583526836,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,745.0,10.0,2.88,25.09,18,1,13834,43916,1.0,0,18.5,18.496903287279657,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,746.0,10.0,2.65,46.77,21,0,25317,66800,0.0,0,24.8,24.795849311978348,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,14258,738.0,10.0,3.01,39.7,11,0,18267,26824,0.0,0,21.8,21.806755695208167,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,730.0,1.0,2.48,69.87,7,0,5709,10572,0.0,0,15.75,15.743378706341668,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,742.0,4.0,2.43,36.0,26,0,5016,23661,0.0,0,23.6,23.606296074915324,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,734.0,10.0,2.91,54.87,6,1,4802,8410,1.0,0,5.4,5.390778930776303,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,738.0,4.0,2.62,-5.5,14,0,5550,11397,0.0,0,26.6,26.607538802660752,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,720.0,3.0,3.3,70.0,6,0,9073,38608,0.0,0,5.28,5.269853440914556,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,748.0,5.0,2.56,55.03,14,0,12246,61539,0.0,0,6.01,6.004862236628849,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,705.0,10.0,2.74,13.0,12,0,12857,45432,0.0,0,16.5,16.49813427521577,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,725.0,10.0,3.02,22.0,10,1,9245,24265,1.0,0,7.6,7.6036088194142915,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,744.0,2.0,2.9699999999999998,-0.37,21,0,5972,75593,0.0,0,24.5,24.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,737.0,10.0,3.52,2.13,14,0,11571,44334,0.0,0,12.4,12.398393888943298,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,741.0,10.0,2.73,12.0,10,0,25330,30890,0.0,0,12.5,12.497103365548451,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,735.0,1.0,2.88,59.0,7,0,12856,16090,0.0,0,24.8,24.796877127683718,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,726.0,6.0,2.4,19.65,13,0,28741,74074,0.0,0,7.57,7.569648036859597,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,746.0,3.0,2.91,42.47,8,0,7072,18612,0.0,0,6.33,6.320060659466771,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
